Date,Schedule Rollup,STARS ID,Station Unique,Delay Type,Delay Category,Delay Subcategory,Charge Department,Trouble Code,Delay Total,Incident_Line,Incident Time,Incident Hour,Line
10/29/2024,Weekday,B-10,50 St (A25),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,14,E,00:20,0,E
10/29/2024,Weekday,B-22,Steinway St (G19),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,15,E,01:05,1,E
10/29/2024,Weekday,B-222,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,10,E,21:49,21,E
10/30/2024,Weekday,B-2,Brighton Beach (D40),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,1,B,10:46,10,E
10/30/2024,Weekday,B-50,Jamaica Yard (F08),External,"Public Conduct, Crime, Police Response",,Police,CAR SHORTAGE,4,E,07:50,7,E
10/30/2024,Weekday,B-162,Canal St (A34),Internal,Other Internal,Service Delivery,Division of Service Delivery,BIE-EMPLOYEE,1,E,21:47,21,E
10/30/2024,Weekday,B-88,21 St (G24),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,2,F,12:18,12,E
10/30/2024,Weekday,B-52,34 St - Penn Station (A28),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,BROKEN RAIL,8,C,12:59,12,E
10/30/2024,Weekday,B-4,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,14,E,00:20,0,E
10/30/2024,Weekday,B-6,Court Square - 23 St (F09),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,16,E,00:23,0,E
10/30/2024,Weekday,B-92,Queens Plaza (G21),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,16,E,22:13,22,E
10/31/2024,Weekday,B-2,Ditmars Blvd - Astoria (R01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,N,00:30,0,E
10/31/2024,Weekday,B-30,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,4,E,05:57,5,E
10/31/2024,Weekday,B-34,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,06:04,6,E
10/31/2024,Weekday,B-160,Queens Plaza (G21),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),8,E,21:48,21,E
10/31/2024,Weekday,B-138,Queens Plaza (G21),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,19:22,19,E
10/31/2024,Weekday,B-66,46 St (G18),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,11:10,11,E
10/31/2024,Weekday,B-86,36 St (G20),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,1,R,13:15,13,E
10/31/2024,Weekday,B-104,Queens Plaza (G21),Internal,Subway Car,Braking,Division of Car Equipment,BIE-BRAKE PIPE RUPTURE,4,E,14:44,14,E
10/31/2024,Weekday,B-164,50 St (A25),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,10,E,22:14,22,E
10/31/2024,Weekday,B-22,5 Av - 53 St (F12),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,11,E,00:20,0,E
10/31/2024,Weekday,B-18,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,00:25,0,E
10/31/2024,Weekday,B-170,36 St (G20),Planned ROW Work,,,Division of Station Environment,DELAYED BY TRACK/WORK GANGS,3,E,23:09,23,E
11/1/2024,Weekday,B-46,179 St - Jamaica (F01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,07:12,7,E
11/1/2024,Weekday,B-114,W 4 St - Washington Square (A32),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),4,E,17:35,17,E
11/1/2024,Weekday,B-150,75 Av (F07),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),3,E,20:35,20,E
11/1/2024,Weekday,B-32,Northern Blvd (G16),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),1,F,04:20,4,E
11/1/2024,Weekday,B-112,Lexington Av - 53 St (F11),External,Sick/Injured Customer,,Public,SICK CUSTOMER,12,E,16:38,16,E
11/1/2024,Weekday,B-88,Jamaica - Van Wyck (G07),Internal,Other Internal,Other Internal Disruptions,Miscellaneous,FIRE/SMOKE CONDITIONS,3,E,10:55,10,E
11/1/2024,Weekday,B-40,Jamaica Yard (F08),Internal,Subway Car,Other - CE,Division of Car Equipment,CAR SHORTAGE,7,E,05:30,5,E
11/1/2024,Weekday,B-16,21 St - Queensbridge (B04),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,7,E,02:05,2,E
11/1/2024,Weekday,B-50,Parsons/Archer - Jamaica Center (G05),Operating Environment,Other Operating Environment,,Police,DELAYED BY (PUTIN/LAYUP),1,E,12:44,12,E
11/1/2024,Weekday,B-14,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,1,F,00:22,0,E
11/1/2024,Weekday,B-24,Court Square - 23 St (F09),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,13,E,01:41,1,E
11/1/2024,Weekday,B-4,Court Square - 23 St (F09),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,10,E,00:17,0,E
11/1/2024,Weekday,B-6,W 4 St - Washington Square (A32),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,2,A,00:42,0,E
11/1/2024,Weekday,B-174,Jackson Hts - Roosevelt Av (G14),Planned ROW Work,,,MTA Construction & Development,GENERAL ORDER OPERATION,18,E,21:53,21,E
11/4/2024,Weekday,B-156,W 4 St - Washington Square (A32),External,"Public Conduct, Crime, Police Response",,Police,DRS FAIL TO O/C SECTION,8,E,20:16,20,E
11/4/2024,Weekday,B-32,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,6,E,05:24,5,E
11/4/2024,Weekday,B-82,Chambers St (A36),External,Sick/Injured Customer,,Public,SICK CUSTOMER,5,C,10:52,10,E
11/4/2024,Weekday,B-114,Sutphin Blvd - Archer Av (G06),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,1,E,15:42,15,E
11/4/2024,Weekday,B-48,W 4 St - Washington Square (D20),Internal,Signal Failures,Other - Sig,Division of MOW Signals,SIGNAL TROUBLE,8,M,06:29,6,E
11/4/2024,Weekday,B-44,Forest Hills - 71 Av (G08),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,CBTC-CAR EQUIPMENT,26,F,07:02,7,E
11/4/2024,Weekday,B-20,65 St (G15),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,6,E,01:01,1,E
11/4/2024,Weekday,B-152,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,4,E,23:21,23,E
11/5/2024,Weekday,B-90,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,10:48,10,E
11/5/2024,Weekday,B-136,W 4 St - Washington Square (A32),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),2,E,19:45,19,E
11/5/2024,Weekday,B-82,50 St (A25),Internal,Other Internal,Service Delivery,Division of Service Delivery,BIE-EMPLOYEE,1,E,11:07,11,E
11/5/2024,Weekday,B-40,Grand Av - Newtown (G12),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,30,E,07:00,7,E
11/5/2024,Weekday,B-68,Lexington Av - 63 St (B08),Internal,Track Failures,"Fire, Smoke, Debris",Division of MOW Track,FIRE/SMOKE CONDITIONS,3,F,13:10,13,E
11/5/2024,Weekday,B-116,7 Av (D14),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,BROKEN RAIL,22,E,15:28,15,E
11/5/2024,Weekday,B-86,Parsons/Archer - Jamaica Center (G05),Operating Environment,Other Operating Environment,,Public,DELAYED BY (PUTIN/LAYUP),1,E,12:06,12,E
11/5/2024,Weekday,B-72,Broadway - Lafayette St (D21),Planned ROW Work,,,Division of MOW Engineering,SYSTEM MAINTENANCE EQUIPMENT,15,E,10:38,10,E
11/5/2024,Weekday,B-28,42 St - Port Authority Bus Terminal (A27),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,9,E,00:26,0,E
11/5/2024,Weekday,B-10,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,00:06,0,E
11/5/2024,Weekday,B-158,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,16,E,23:02,23,E
11/5/2024,Weekday,B-24,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,2,F,00:18,0,E
11/6/2024,Weekday,B-2,179 St - Jamaica (F01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,F,06:07,6,E
11/6/2024,Weekday,B-70,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,08:32,8,E
11/6/2024,Weekday,B-54,Parsons/Archer - Jamaica Center (G05),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,06:44,6,E
11/6/2024,Weekday,B-176,W 4 St - Washington Square (A32),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),3,C,19:53,19,E
11/6/2024,Weekday,B-72,Parsons/Archer - Jamaica Center (G05),Internal,Other Internal,Other Internal Disruptions,Miscellaneous,CAR SHORTAGE,2,E,07:07,7,E
11/6/2024,Weekday,B-144,50 St (A25),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,2,E,14:13,14,E
11/6/2024,Weekday,B-168,Forest Hills - 71 Av (G08),Internal,Subway Car,Braking,Division of Car Equipment,BIE-BRAKE PIPE RUPTURE,8,M,17:27,17,E
11/6/2024,Weekday,B-154,Jamaica - Van Wyck (G07),Internal,Subway Car,Propulsion,Division of Car Equipment,SLOW TRAIN,2,E,16:37,16,E
11/6/2024,Weekday,B-46,Court Square - 23 St (F09),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,BROKEN RAIL,6,E,05:00,5,E
11/6/2024,Weekday,B-26,7 Av (D14),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,6,E,02:13,2,E
11/6/2024,Weekday,B-20,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,17,E,00:23,0,E
11/6/2024,Weekday,B-202,Lexington Av - 53 St (F11),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,14,E,22:39,22,E
11/6/2024,Weekday,B-22,7 Av (D14),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,6,E,02:37,2,E
11/6/2024,Weekday,B-28,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,Division of MOW Track,FLAGGING PROCEDURES,1,E,01:31,1,E
11/6/2024,Weekday,B-100,Forest Hills - 71 Av (G08),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,27,E,10:31,10,E
11/6/2024,Weekday,B-110,14 St (A31),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,8,E,10:48,10,E
11/7/2024,Weekday,B-56,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,E,14:49,14,E
11/7/2024,Weekday,B-66,72 St (A22),External,"Public Conduct, Crime, Police Response",,Police,ARMED PERSON(S),19,B,09:28,9,E
11/7/2024,Weekday,B-92,Steinway St (G19),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,15:52,15,E
11/7/2024,Weekday,B-12,7 Av (D14),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,4,E,01:33,1,E
11/7/2024,Weekday,B-26,Lexington Av - 53 St (F11),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,5,E,04:24,4,E
11/7/2024,Weekday,B-80,Sutphin Blvd - Archer Av (G06),Planned ROW Work,,,Division of MOW Engineering,SYSTEM MAINTENANCE EQUIPMENT,4,E,13:21,13,E
11/7/2024,Weekday,B-6,World Trade Center (E01),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,00:38,0,E
11/7/2024,Weekday,B-170,Woodhaven Blvd (G11),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,10,E,23:00,23,E
11/7/2024,Weekday,B-8,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,11,E,00:19,0,E
11/8/2024,Weekday,B-2,95 St - Bay Ridge (R45),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,R,06:52,6,E
11/8/2024,Weekday,B-60,World Trade Center (E01),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,3,E,08:48,8,E
11/8/2024,Weekday,B-114,W 4 St - Washington Square (A32),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),1,E,18:58,18,E
11/8/2024,Weekday,B-146,Forest Hills - 71 Av (G08),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),3,E,14:56,14,E
11/8/2024,Weekday,B-176,Forest Hills - 71 Av (G08),External,Sick/Injured Customer,,Public,*INJURED CUSTOMER(S),2,E,22:50,22,E
11/8/2024,Weekday,B-104,Spring St (A33),Internal,Signal Failures,Other - Sig,Division of MOW Signals,TRACK CIRCUIT FAILURE,1,C,14:23,14,E
11/8/2024,Weekday,B-100,Jamaica - Van Wyck (G07),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,1,E,13:57,13,E
11/8/2024,Weekday,B-48,Parsons/Archer - Jamaica Center (G05),Internal,Subway Car,Braking,Division of Car Equipment,BRAKES FAIL TO CHARGE,7,E,06:43,6,E
11/8/2024,Weekday,B-102,Kew Gardens - Union Tpke (F06),Internal,Subway Car,Door-Related,Division of Car Equipment,GUARD LIGHT TROUBLE,8,E,13:58,13,E
11/8/2024,Weekday,B-46,Jamaica Yard (F08),Internal,Subway Car,Other - CE,Division of Car Equipment,CAR SHORTAGE,5,R,12:00,12,E
11/8/2024,Weekday,B-64,World Trade Center (E01),Internal,Subway Car,Propulsion,Division of Car Equipment,NO MOTOR POWER,1,E,09:01,9,E
11/8/2024,Weekday,B-36,59 St - Columbus Circle (A24),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,BIE-HOME SIGNAL,3,D,06:03,6,E
11/8/2024,Weekday,B-30,Briarwood - Van Wyck Blvd (F05),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,4,E,04:05,4,E
11/8/2024,Weekday,B-20,World Trade Center (E01),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,11,E,00:26,0,E
11/8/2024,Weekday,B-180,Kew Gardens - Union Tpke (F06),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,7,E,22:56,22,E
11/8/2024,Weekday,B-22,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,8,E,00:19,0,E
11/11/2024,Weekday,B-2,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,4,E,12:00,12,E
11/11/2024,Weekday,B-6,7 Av (D14),External,External Debris on Roadbed,,Public,DEBRIS ON ROADBED,1,E,01:39,1,E
11/11/2024,Weekday,B-42,World Trade Center (E01),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,1,E,08:13,8,E
11/11/2024,Weekday,B-54,Forest Hills - 71 Av (G08),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,3,R,09:55,9,E
11/11/2024,Weekday,B-18,63 Dr - Rego Park (G10),Internal,Subway Car,Door-Related,Division of Car Equipment,GUARD LIGHT TROUBLE,1,E,02:49,2,E
11/11/2024,Weekday,B-120,W 4 St - Washington Square (A32),Operating Environment,Other Operating Environment,,Police,PERSON(S) HOLDING DOORS,1,E,15:29,15,E
11/11/2024,Weekday,B-156,Kew Gardens - Union Tpke (F06),Operating Environment,Other Operating Environment,,Police,PERSON(S) HOLDING DOORS,1,E,17:21,17,E
11/11/2024,Weekday,B-164,Forest Hills - 71 Av (G08),Operating Environment,Other Operating Environment,,Police,PERSON(S) HOLDING DOORS,2,E,19:28,19,E
11/11/2024,Weekday,B-90,Spring St (A33),Operating Environment,Other Operating Environment,,Public,CONGESTION-BOARDING/ALIGHTING,1,E,12:44,12,E
11/11/2024,Weekday,B-12,W 4 St - Washington Square (A32),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,3,E,00:46,0,E
11/11/2024,Weekday,B-162,36 St (G20),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,10,E,23:37,23,E
11/12/2024,Weekday,B-44,Kew Gardens - Union Tpke (F06),External,"Public Conduct, Crime, Police Response",,Police,GRAFFITI,2,E,06:01,6,E
11/12/2024,Weekday,B-140,Lexington Av - 53 St (F11),External,"Public Conduct, Crime, Police Response",,Public,LOSS OF C/R INDICATION,2,E,18:29,18,E
11/12/2024,Weekday,B-58,Queens Plaza (G21),External,Sick/Injured Customer,,Police,SICK CUSTOMER,2,E,07:09,7,E
11/12/2024,Weekday,B-66,Jamaica - Van Wyck (G07),Internal,Other Internal,Service Delivery,Division of Service Delivery,BIE-HOME SIGNAL,12,E,16:00,16,E
11/12/2024,Weekday,B-116,Queens Plaza (G21),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,4,E,16:47,16,E
11/12/2024,Weekday,B-20,50 St (A25),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,00:30,0,E
11/12/2024,Weekday,B-67,Avenue X (F38),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,2,F,10:58,10,E
11/12/2024,Weekday,B-40,Forest Hills - 71 Av (G08),Internal,Subway Car,Braking,Division of Car Equipment,BRAKES FAIL TO CHARGE,3,F,05:47,5,E
11/12/2024,Weekday,B-14,Jamaica Yard (F08),Internal,Subway Car,Other - CE,Division of Car Equipment,CAR SHORTAGE,3,E,04:05,4,E
11/12/2024,Weekday,B-168,Forest Hills - 71 Av (G08),Operating Environment,Other Operating Environment,,Public,PERSON(S) HOLDING DOORS,4,E,16:50,16,E
11/12/2024,Weekday,B-172,36 St (G20),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,13,E,22:54,22,E
11/12/2024,Weekday,B-36,75 Av (F07),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,6,E,01:25,1,E
11/12/2024,Weekday,B-8,Forest Hills - 71 Av (G08),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,3,F,00:17,0,E
11/12/2024,Weekday,B-10,Jamaica - Van Wyck (G07),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,8,E,02:29,2,E
11/12/2024,Weekday,B-18,36 St (G20),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,10,E,00:13,0,E
11/13/2024,Weekday,B-2,Mott Av - Far Rockaway (H11),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,2,A,12:00,12,E
11/13/2024,Weekday,B-72,Northern Blvd (G16),External,External Debris on Roadbed,,Public,BIE-DEBRIS ON ROADBED,17,R,07:27,7,E
11/13/2024,Weekday,B-184,14 St (A31),External,"Public Conduct, Crime, Police Response",,Public,UNRULY PERSON(S),6,E,20:27,20,E
11/13/2024,Weekday,B-42,Jamaica Yard (F08),Internal,Other Internal,Other Internal Disruptions,MTA Construction & Development,CAR SHORTAGE,7,E,03:25,3,E
11/13/2024,Weekday,B-74,53 St Tube (F10),Internal,Signal Failures,Other - Sig,Division of MOW Signals,TRACK CIRCUIT FAILURE,13,E,08:21,8,E
11/13/2024,Weekday,B-144,36 St (G20),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,13,E,17:28,17,E
11/13/2024,Weekday,B-104,21 St (G24),Internal,Stations & Structure,,Division of Station Environment,DELAYED BY REFUSE COLLECTOR,2,G,12:04,12,E
11/13/2024,Weekday,B-56,Forest Hills - 71 Av (G08),Internal,Subway Car,Other - CE,Division of Car Equipment,BIE-UNDER INVESTIGATION,8,R,07:34,7,E
11/13/2024,Weekday,B-4,Sutphin Blvd - Archer Av (G06),Internal,Track Failures,Rail and Roadbed,Division of MOW Track,RAIL REPAIR/REPLACEMENT,6,E,12:00,12,E
11/13/2024,Weekday,B-12,Court Square - 23 St (F09),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,8,E,00:45,0,E
11/13/2024,Weekday,B-14,34 St - Penn Station (A28),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,12,E,00:13,0,E
11/13/2024,Weekday,B-20,Woodhaven Blvd (G11),Planned ROW Work,,,Division of MOW Track,DELAYED BY WORK TRAIN,1,R,01:58,1,E
11/13/2024,Weekday,B-210,Briarwood - Van Wyck Blvd (F05),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,15,E,22:19,22,E
11/14/2024,Weekday,B-58,Parsons/Archer - Jamaica Center (G05),Crew Availability,,,Division of Service Delivery,NO T/O AVAILABLE,1,E,09:09,9,E
11/14/2024,Weekday,B-104,23 St (A30),External,Persons on Roadbed,,Police,PERSON ON ROADBED,1,C,14:23,14,E
11/14/2024,Weekday,B-186,34 St - Penn Station (A28),External,"Public Conduct, Crime, Police Response",,Police,UNRULY PERSON(S),9,E,19:08,19,E
11/14/2024,Weekday,B-148,World Trade Center (E01),Internal,Signal Failures,Other - Sig,Division of MOW Signals,BIE-AUTOMATIC SIGNAL,1,E,19:16,19,E
11/14/2024,Weekday,B-112,5 Av - 53 St (F12),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,E,16:21,16,E
11/14/2024,Weekday,B-60,46 St (G18),Internal,Signal Failures,Signal Modernization Capital Project,MTA Construction & Development,BIE-CBTC,1,M,09:21,9,E
11/14/2024,Weekday,B-92,Forest Hills - 71 Av (G08),Internal,Subway Car,Other - CE,Division of Car Equipment,BIE-UNDER INVESTIGATION,1,R,13:52,13,E
11/14/2024,Weekday,B-24,Jamaica Yard (F08),Internal,Subway Car,Other - CE,Division of Car Equipment,CAR SHORTAGE,13,E,04:14,4,E
11/14/2024,Weekday,B-80,Court Square - 23 St (F09),Planned ROW Work,,,Division of MOW Signals,DELAYED BY TRACK/WORK GANGS,19,E,11:16,11,E
11/14/2024,Weekday,B-20,5 Av - 53 St (F12),Planned ROW Work,,,Division of MOW Track,DELAYED BY TRACK/WORK GANGS,13,E,00:34,0,E
11/14/2024,Weekday,B-194,Woodhaven Blvd (G11),Planned ROW Work,,,MTA Construction & Development,DELAYED BY TRACK/WORK GANGS,16,E,22:39,22,E
